Wavelength,Flux,FluxErr
1.140982792663901455e+04,6.000716322184371707e-14,3.821548342938144536e-17
1.145607088877396018e+04,5.899267430788482035e-14,3.763238284323562032e-17
1.150231385090890763e+04,5.961873107771954566e-14,4.740850502810448317e-17
1.154855681304385507e+04,5.987354190945308854e-14,3.538516589405552121e-17
1.159479977517879888e+04,5.917075660230980811e-14,2.748843116718232822e-17
1.164104273731374633e+04,5.880496605232773273e-14,3.247406887912185139e-17
1.168728569944869196e+04,5.791878737936287319e-14,5.377470693171114852e-17
1.173352866158363759e+04,5.737357971200329037e-14,5.768823513173090035e-17
1.177977162371858321e+04,5.721346011915833451e-14,4.703362804903833105e-17
1.182601458585352884e+04,5.694196106689828436e-14,2.208945420643988256e-17
1.187225754798847629e+04,5.621469467674749010e-14,4.460671086112789174e-17
1.191850051012342010e+04,5.606872477832841045e-14,3.270289039924058492e-17
1.196474347225836755e+04,5.559816343415041371e-14,2.418234782272086575e-17
1.201098643439331317e+04,5.555499284663891236e-14,3.368948256670706980e-17
1.205722939652825880e+04,5.486904702606719410e-14,3.515932552900139542e-17
1.210347235866320443e+04,5.522312560714000143e-14,4.997370248137980157e-17
1.214971532079815006e+04,5.507219351944069938e-14,1.910827539190230452e-17
1.219595828293309751e+04,5.458625139735819043e-14,3.578088356521075685e-17
1.224220124506804132e+04,5.494719159156013128e-14,3.698372668693374796e-17
1.228844420720298876e+04,5.486179969687014094e-14,2.234864018451775851e-17
1.233468716933793439e+04,5.444100492574088951e-14,3.109967548452974418e-17
1.238093013147288002e+04,5.442418425709231945e-14,3.867675445616668690e-17
1.242717309360782565e+04,5.425006834469102714e-14,3.783402188272662738e-17
1.247341605574277128e+04,5.349500344129221994e-14,2.942728073523481989e-17
1.251965901787771872e+04,5.354992892169621169e-14,3.035274101090049569e-17
1.256590198001266253e+04,5.317666810202950944e-14,2.849474919794199118e-17
1.261214494214760998e+04,5.298214395564471550e-14,3.316728339030645240e-17
1.265838790428255561e+04,5.267228939596652494e-14,1.866557564502856675e-17
1.270463086641750124e+04,5.245597753980104900e-14,3.884713928130595121e-17
1.275087382855244687e+04,5.142736579726310947e-14,3.087882899670162062e-17
1.279711679068739249e+04,5.091459046607527460e-14,3.149417036248274069e-17
1.284335975282233994e+04,5.073246649550788169e-14,1.577801053128234912e-17
1.288960271495728375e+04,5.084528921483486544e-14,3.186113138482774373e-17
1.293584567709223120e+04,5.116983142537145488e-14,2.938856254314373502e-17
1.298208863922717683e+04,5.044847499031851107e-14,4.200449699348209079e-17
1.302833160136212246e+04,4.889051404952608490e-14,2.966758332964512576e-17
1.307457456349706808e+04,5.022662952933171838e-14,1.562869732680058504e-17
1.312081752563201371e+04,4.965577622238085156e-14,2.235324570373440744e-17
1.316706048776696116e+04,4.907444089118272947e-14,3.905162214003452758e-17
1.321330344990190497e+04,4.835586916664862772e-14,3.547171782882991881e-17
1.325954641203685242e+04,4.904049042647730078e-14,4.428858612899974074e-17
1.330578937417179804e+04,4.911130271158261178e-14,2.091013927494856185e-17
1.335203233630674367e+04,4.885447061409928999e-14,2.652979054304909295e-17
1.339827529844168930e+04,4.882307787490106987e-14,1.999112945713693006e-17
1.344451826057663493e+04,4.801726670717277455e-14,1.802258432251901418e-17
1.349076122271158238e+04,4.768275740837662430e-14,1.322856858620789976e-17
1.353700418484652619e+04,4.744542137637790088e-14,1.938593412731627349e-17
1.358324714698147363e+04,4.717401475181482882e-14,1.781624382666457561e-17
1.362949010911641926e+04,4.677294530768885897e-14,2.001876768007729383e-17
1.367573307125136489e+04,4.639952807341198866e-14,1.860495729765326812e-17
1.372197603338631052e+04,4.702095156530148321e-14,2.193964012199037991e-17
1.376821899552125615e+04,4.675771253777912246e-14,3.180287469047979305e-17
1.381446195765620359e+04,4.602637227211047319e-14,2.590280378144210353e-17
1.386070491979114740e+04,4.520361546639835133e-14,3.599537035467794076e-17
1.390694788192609485e+04,4.553499453850538898e-14,2.414436865822293487e-17
1.395319084406104048e+04,4.481419516114082781e-14,2.831015889974305026e-17
1.399943380619598611e+04,4.454866445343238032e-14,3.699421645530815968e-17
1.404567676833093174e+04,4.473670635885865733e-14,2.379282098643962201e-17
1.409191973046587736e+04,4.466061713316313350e-14,3.055106701124426297e-17
1.413816269260082481e+04,4.435779284310471631e-14,2.803554721006896150e-17
1.418440565473576862e+04,4.452533108709583724e-14,3.120141891489158055e-17
1.423064861687071607e+04,4.423997177371210783e-14,2.231285764218068967e-17
1.427689157900566170e+04,4.378051033514688064e-14,2.240892093851958454e-17
1.432313454114060733e+04,4.365575196081467390e-14,2.337385962665250487e-17
1.436937750327555477e+04,4.328193906532570170e-14,1.379485654149531710e-17
1.441562046541050040e+04,4.351474260520479724e-14,1.667256618043336901e-17
1.446186342754544785e+04,4.280506213572259287e-14,2.144224567787071442e-17
1.450810638968039166e+04,4.310606787663714270e-14,2.141468050870701685e-17
1.455434935181533911e+04,4.304490621163750865e-14,2.444095120742146443e-17
1.460059231395028473e+04,4.283732448278575111e-14,3.166529282487449305e-17
1.464683527608523036e+04,4.247307987971531777e-14,3.029513454789558895e-17
1.469307823822017599e+04,4.207799674507347371e-14,1.558980319199270223e-17
1.473932120035512162e+04,4.182867490241907554e-14,2.375556070334224288e-17
1.478556416249006907e+04,4.197564244907841660e-14,1.816054498236931868e-17
1.483180712462501288e+04,4.192524921151646161e-14,1.969498799739903783e-17
1.487805008675996032e+04,4.159784436429970599e-14,3.029035180249005612e-17
1.492429304889490595e+04,4.102053800067343096e-14,2.215903750033396849e-17
1.497053601102985158e+04,4.079400357522180400e-14,3.134118160600482642e-17
