Wavelength,Flux,FluxErr
1.144323444205442865e+04,3.870083188380488149e-14,2.968110256457777559e-17
1.148963051341010032e+04,4.121976992862611557e-14,6.730451191276130990e-17
1.153602658476577199e+04,4.226365027295208348e-14,4.240501128792201048e-17
1.158242265612144183e+04,4.205723451734673777e-14,2.932699286172059347e-17
1.162881872747711350e+04,4.164099188895527943e-14,1.897239047412816191e-17
1.167521479883278334e+04,4.130764866832921632e-14,3.241574712493187323e-17
1.172161087018845501e+04,4.093464400959519815e-14,3.798073368002672514e-17
1.176800694154412486e+04,4.108004512020273559e-14,4.399832123868041333e-17
1.181440301289979652e+04,4.023257682778813584e-14,3.047307904244542318e-17
1.186079908425546819e+04,4.015558824313463199e-14,2.301550811952319202e-17
1.190719515561113803e+04,4.019039012761181615e-14,1.524021396104754235e-17
1.195359122696680970e+04,4.013071750543784097e-14,2.778309726117737931e-17
1.199998729832248137e+04,3.971512179025274750e-14,2.291748583712012550e-17
1.204638336967815121e+04,3.933170100814347220e-14,3.000123866953504080e-17
1.209277944103382288e+04,3.994577755335370101e-14,3.309937388214085127e-17
1.213917551238949454e+04,3.965895252977131475e-14,3.859058815517475624e-17
1.218557158374516439e+04,3.994989393147274779e-14,2.432752874423388323e-17
1.223196765510083605e+04,3.996145780986196386e-14,3.271681353910771798e-17
1.227836372645650590e+04,3.979761063964803483e-14,3.239531341340866211e-17
1.232475979781217757e+04,3.945497741557973003e-14,1.810505195229742352e-17
1.237115586916784741e+04,3.887637497504891979e-14,2.336689469642026602e-17
1.241755194052351908e+04,3.886483678147404148e-14,2.095760269445967318e-17
1.246394801187919074e+04,3.819197903283155428e-14,1.260203963852096398e-17
1.251034408323486059e+04,3.825839651860130312e-14,2.468865558126685693e-17
1.255674015459053226e+04,3.818523569268092526e-14,2.843425440446953720e-17
1.260313622594620392e+04,3.841330451869803438e-14,3.293380551904849715e-17
1.264953229730187377e+04,3.841352989958112990e-14,2.601842206498501343e-17
1.269592836865754543e+04,3.824032757088197720e-14,2.179153237530241812e-17
1.274232444001321710e+04,3.803919174502830515e-14,2.255374142884994577e-17
1.278872051136888695e+04,3.805899718447240419e-14,2.574226306785871188e-17
1.283511658272455861e+04,3.770697756847463732e-14,2.361631587241243320e-17
1.288151265408022846e+04,3.805390428174645301e-14,1.944858519866942309e-17
1.292790872543590012e+04,3.798356982993770728e-14,1.858856682463351730e-17
1.297430479679156997e+04,3.796416157021276220e-14,2.813334515869461440e-17
1.302070086814724164e+04,3.790485753090351320e-14,2.855412328082453293e-17
1.306709693950291330e+04,3.786175254211973148e-14,1.854255139546182920e-17
1.311349301085858315e+04,3.741428459958047132e-14,2.577267174074523901e-17
1.315988908221425481e+04,3.624971926583471839e-14,1.711337570769671849e-17
1.320628515356992648e+04,3.617120503743123186e-14,2.218271675092666403e-17
1.325268122492559633e+04,3.664124190826492985e-14,3.999244707456725279e-17
1.329907729628126799e+04,3.627517578334646025e-14,1.797444013498778979e-17
1.334547336763693966e+04,3.548915426629380964e-14,2.337073604162600764e-17
1.339186943899260950e+04,3.427934865875293142e-14,2.662871003536353009e-17
1.343826551034827935e+04,3.382534372496885029e-14,2.392920317611600184e-17
1.348466158170395283e+04,3.351972354970281997e-14,1.621407287381343670e-17
1.353105765305962268e+04,3.313804933660714619e-14,1.692374326840594262e-17
1.357745372441529253e+04,3.306646095045908503e-14,1.589136690556966801e-17
1.362384979577096419e+04,3.259203713990061526e-14,3.709413768063628197e-17
1.367024586712663586e+04,3.282103318270138731e-14,2.079742631827429806e-17
1.371664193848230570e+04,3.286954278788440594e-14,2.627424208905480909e-17
1.376303800983797737e+04,3.258288944946825146e-14,2.551342794311480598e-17
1.380943408119364904e+04,3.207474966309185755e-14,2.363287365468020978e-17
1.385583015254931888e+04,3.161265200450522199e-14,2.954137070943286863e-17
1.390222622390499055e+04,3.178565795758707826e-14,4.219672852279550303e-17
1.394862229526066221e+04,3.117453972264149558e-14,1.967594959421438352e-17
1.399501836661633206e+04,3.085419119825318933e-14,2.874891921993446464e-17
1.404141443797200373e+04,3.047176000673875944e-14,1.881394120356308034e-17
1.408781050932767539e+04,3.046063739338226082e-14,2.928606244189947983e-17
1.413420658068334524e+04,2.995453071815782628e-14,2.516415286176795938e-17
1.418060265203901508e+04,2.993430229909926292e-14,2.481163361758423806e-17
1.422699872339468675e+04,3.012094184926928246e-14,1.370208583303258928e-17
1.427339479475035841e+04,2.962829247632461543e-14,1.131893454205282981e-17
1.431979086610602826e+04,2.936941311319482231e-14,1.533855074044857535e-17
1.436618693746169993e+04,2.926207288431200097e-14,2.167032938784140010e-17
1.441258300881737159e+04,2.929777889617972133e-14,2.778960278572432436e-17
1.445897908017304144e+04,2.949557347736976334e-14,2.165393840231743612e-17
1.450537515152871310e+04,2.935054232771161966e-14,2.279938174028066959e-17
1.455177122288438477e+04,2.918737232758436077e-14,2.508895010652038653e-17
1.459816729424005462e+04,2.940594504494754214e-14,1.653078020574298412e-17
1.464456336559572628e+04,2.841148081548312188e-14,2.587252281101963219e-17
1.469095943695139795e+04,2.850192762949952149e-14,2.200107911669279966e-17
1.473735550830706779e+04,2.850788445702576293e-14,2.098618741136309490e-17
1.478375157966273764e+04,2.830600625449051113e-14,2.060119767072958029e-17
1.483014765101840931e+04,2.836614055515788398e-14,1.631394515917973876e-17
1.487654372237408097e+04,2.835499400980507144e-14,1.477791007935172211e-17
1.492293979372975082e+04,2.821080623640940223e-14,2.179534545140412368e-17
1.496933586508542248e+04,2.818997526949596586e-14,1.687695029141662314e-17
1.501573193644109415e+04,2.798716820424935495e-14,1.357934807276853997e-17
1.506212800779676400e+04,2.780084621398070218e-14,1.972212363881996506e-17
1.510852407915243566e+04,2.811532377581639648e-14,2.345492360373450335e-17
1.515492015050810733e+04,2.788043273829434508e-14,1.507677213351012407e-17
1.520131622186377717e+04,2.806612088662213865e-14,1.938053138861628708e-17
1.524771229321944884e+04,2.817863136465119318e-14,2.518336293201892767e-17
1.529410836457512050e+04,2.803029930491061935e-14,2.121338658132897662e-17
1.534050443593079035e+04,2.767453598862590466e-14,1.395476118954066169e-17
1.538690050728646020e+04,2.780671394590507378e-14,2.348818464990441845e-17
1.543329657864213368e+04,2.766019598705682940e-14,1.063481020074518430e-17
1.547969264999780353e+04,2.783181568334752917e-14,2.429875509558628908e-17
1.552608872135347337e+04,2.766356580326452173e-14,1.060768337644454108e-17
1.557248479270914504e+04,2.759158663926080001e-14,1.792229182934293453e-17
1.561888086406481671e+04,2.747686748771379036e-14,1.433975058891803316e-17
1.566527693542048655e+04,2.793393583007753283e-14,1.743749286393058597e-17
1.571167300677615822e+04,2.786280268160010433e-14,1.847188865555586529e-17
1.575806907813182988e+04,2.761672430569853202e-14,1.171738737451673521e-17
1.580446514948749973e+04,2.761207044691543371e-14,1.523952342577300495e-17
1.585086122084317140e+04,2.753813333559456550e-14,2.171208021187499901e-17
1.589725729219884306e+04,2.751571505721174338e-14,1.314532976937407966e-17
1.594365336355451291e+04,2.758416304469490172e-14,1.276124097020875376e-17
1.599004943491018275e+04,2.751391816283096851e-14,1.898275110352320388e-17
1.603644550626585624e+04,2.734593056563268667e-14,1.334493902721710329e-17
1.608284157762152608e+04,2.707541041462407645e-14,1.407937188059284012e-17
1.612923764897719593e+04,2.708545097949688639e-14,1.915426892265944009e-17
1.617563372033286760e+04,2.651205739887186344e-14,1.718460221104843154e-17
