Wavelength,Flux,FluxErr
1.143912258936535727e+04,2.271552335774396959e-14,2.438510726119520089e-17
1.148555239684756452e+04,2.264223639666846364e-14,2.398616182648947341e-17
1.153198220432977541e+04,2.247350444165252597e-14,1.806158074155421096e-17
1.157841201181198267e+04,2.231433465294458012e-14,1.036963995372943256e-17
1.162484181929419356e+04,2.179155903617030870e-14,3.301214419592535886e-17
1.167127162677640081e+04,2.151571966012691208e-14,1.814229120326887932e-17
1.171770143425860988e+04,2.118748791859121773e-14,2.409543477900414140e-17
1.176413124174081895e+04,2.100589371502638144e-14,2.020375490051866400e-17
1.181056104922302802e+04,2.096558867570656161e-14,2.454050430276763276e-17
1.185699085670523709e+04,2.082473264360288216e-14,8.722312423866247736e-18
1.190342066418744616e+04,2.037583348610561279e-14,1.851871352691491592e-17
1.194985047166965524e+04,2.021047824193695538e-14,1.545764721973043537e-17
1.199628027915186431e+04,2.016506962006650904e-14,1.662921425935821576e-17
1.204271008663407338e+04,1.979748714077749134e-14,1.862256088163545520e-17
1.208913989411628245e+04,1.972931506485461706e-14,1.558627453588497689e-17
1.213556970159849152e+04,1.942342027791372829e-14,1.546629866266879846e-17
1.218199950908069877e+04,1.933975449233474856e-14,1.573119779575753848e-17
1.222842931656290966e+04,1.931998872226522556e-14,1.342688312900179174e-17
1.227485912404511691e+04,1.905546573174498593e-14,3.864609736237845425e-17
1.232128893152732780e+04,1.881988941736889321e-14,1.004529149364200481e-17
1.236771873900953506e+04,1.852201176440645422e-14,2.907630909963617696e-17
1.241414854649174413e+04,1.854707050205774462e-14,1.449671551346161726e-17
1.246057835397395320e+04,1.842869381043800732e-14,8.407731726050859163e-18
1.250700816145616227e+04,1.803575643648777518e-14,1.942802634331658137e-17
1.255343796893837134e+04,1.811214359562984336e-14,1.285477232545812052e-17
1.259986777642058041e+04,1.810600841340029858e-14,2.396878346597053376e-17
1.264629758390278948e+04,1.770900392237699618e-14,1.286108084439182322e-17
1.269272739138499855e+04,1.761147927293219017e-14,1.206683847616374661e-17
1.273915719886720763e+04,1.728780940655823427e-14,1.440090572237801388e-17
1.278558700634941670e+04,1.689095258335505699e-14,3.376616939460040551e-17
1.283201681383162577e+04,1.636784248213673161e-14,1.732932624048388829e-17
1.287844662131383484e+04,1.595704342774021606e-14,1.273223758388390042e-17
1.292487642879604391e+04,1.641907511468250661e-14,1.954169795187077573e-17
1.297130623627825116e+04,1.648760306162477596e-14,1.924479805207903664e-17
1.301773604376046205e+04,1.648758341446048359e-14,1.033153941655951122e-17
1.306416585124266931e+04,1.648464337697157853e-14,2.098631301044443403e-17
1.311059565872488020e+04,1.637076124890408048e-14,1.123009860711824520e-17
1.315702546620708745e+04,1.605556486602384919e-14,1.625772545183211157e-17
1.320345527368929652e+04,1.523334672800184404e-14,1.565305640445542202e-17
1.324988508117150559e+04,1.566013695416131568e-14,1.228057724146824118e-17
1.329631488865371466e+04,1.540472565143209389e-14,1.136702251559491291e-17
1.334274469613592373e+04,1.545967891065354344e-14,1.785009589937005168e-17
1.338917450361813280e+04,1.529135851584175513e-14,1.157508929084521046e-17
1.343560431110034187e+04,1.539666365987536681e-14,1.146870755424549309e-17
1.348203411858255095e+04,1.510194223208831263e-14,1.302585241779016292e-17
1.352846392606476002e+04,1.492406814479252632e-14,9.781138607595425900e-18
1.357489373354696727e+04,1.490823585326509864e-14,1.141186380323076126e-17
1.362132354102917816e+04,1.468843792335343399e-14,8.618683157092618245e-18
1.366775334851138541e+04,1.462825978955495862e-14,1.793932801037679031e-17
1.371418315599359630e+04,1.455004694860674029e-14,1.195889861245271401e-17
1.376061296347580355e+04,1.435933342269412560e-14,1.042730025230278075e-17
1.380704277095801444e+04,1.410721870468625654e-14,1.177574738483358976e-17
1.385347257844022170e+04,1.376767790822008770e-14,1.349851930825219911e-17
1.389990238592243077e+04,1.388206739067234147e-14,1.043138382990824130e-17
1.394633219340463984e+04,1.371281488137026596e-14,1.400093030344918458e-17
1.399276200088684891e+04,1.348412291976682431e-14,9.115219732307381229e-18
1.403919180836905798e+04,1.341394143614365518e-14,1.430409349587448253e-17
1.408562161585126705e+04,1.346842846982389992e-14,1.084944900663025668e-17
1.413205142333347612e+04,1.321411846766600801e-14,1.183817053347217909e-17
1.417848123081568519e+04,1.316196428304542969e-14,1.049725501714976289e-17
1.422491103829789427e+04,1.321062992467220371e-14,1.013456071391401730e-17
1.427134084578010152e+04,1.304005902617794614e-14,1.023490726828760545e-17
1.431777065326231241e+04,1.279063078565626837e-14,9.561021458529447888e-18
