Wavelength,Flux,FluxErr
1.143623920150266713e+04,3.886608671349347548e-14,3.463103941792216136e-17
1.148264971345014601e+04,4.068889021609842881e-14,7.603119655607187463e-17
1.152906022539762489e+04,4.225850202744693165e-14,3.531697689803078378e-17
1.157547073734510195e+04,4.181457519229058585e-14,3.452933701852168572e-17
1.162188124929258083e+04,4.173232143812387519e-14,2.988443174637314934e-17
1.166829176124005971e+04,4.143008242842319254e-14,3.694212622006589790e-17
1.171470227318753678e+04,4.118462278115079517e-14,3.275449693167566231e-17
1.176111278513501566e+04,4.079177995102205961e-14,4.380921334881062117e-17
1.180752329708249454e+04,4.026258844296478977e-14,2.777748596065815948e-17
1.185393380902997160e+04,4.030362537390845056e-14,3.393693266195538753e-17
1.190034432097745048e+04,4.040285669773433168e-14,2.527840453723766247e-17
1.194675483292492936e+04,4.043023972794624527e-14,3.060254204473436195e-17
1.199316534487240642e+04,3.981743074342898872e-14,3.210283214112411414e-17
1.203957585681988530e+04,3.908724690171877727e-14,4.347382509199099518e-17
1.208598636876736418e+04,3.953482390157988235e-14,3.636806337474987161e-17
1.213239688071484125e+04,3.983855779940573356e-14,3.519159986281189320e-17
1.217880739266232013e+04,4.000597863931581418e-14,2.852552461549367933e-17
1.222521790460979901e+04,3.991193713557032393e-14,2.761098762231894272e-17
1.227162841655727789e+04,4.002489647028119407e-14,2.465927857192293386e-17
1.231803892850475495e+04,3.954525541506908767e-14,1.753676288999391542e-17
1.236444944045223383e+04,3.934394198661096336e-14,2.335958459947441024e-17
1.241085995239971271e+04,3.898116413900221421e-14,2.281370347239723732e-17
1.245727046434719159e+04,3.826930788298753203e-14,3.120045688388550561e-17
1.250368097629466865e+04,3.805105228316422768e-14,3.102763933513544599e-17
1.255009148824214753e+04,3.783368870852489469e-14,2.722930675132716274e-17
1.259650200018962641e+04,3.839694795197112481e-14,2.948393174582047803e-17
1.264291251213710348e+04,3.854717918865449546e-14,3.346679655597480951e-17
1.268932302408458236e+04,3.833518664821220555e-14,2.666493276251281264e-17
1.273573353603206124e+04,3.813803962682521670e-14,2.268656521749025277e-17
1.278214404797953830e+04,3.796699311992457849e-14,1.832929255086535808e-17
1.282855455992701718e+04,3.785383106549764643e-14,2.475500561032908551e-17
1.287496507187449606e+04,3.791720328974749618e-14,2.738341175995651265e-17
1.292137558382197312e+04,3.801126901646158872e-14,3.026128409062603508e-17
1.296778609576945200e+04,3.817009405253027789e-14,3.816764677768603653e-17
1.301419660771693088e+04,3.781882142322951847e-14,2.692590645195936008e-17
1.306060711966440795e+04,3.801383824064695149e-14,2.805918862574004598e-17
1.310701763161188683e+04,3.748596449742458747e-14,2.414129954060194261e-17
1.315342814355936571e+04,3.674540654666123446e-14,3.001449516583907667e-17
1.319983865550684277e+04,3.671256970975638255e-14,3.799014419068230503e-17
1.324624916745432165e+04,3.694180425551643499e-14,2.559435766722532766e-17
1.329265967940180053e+04,3.649001373889860976e-14,2.954576866128161323e-17
1.333907019134927759e+04,3.515416141383449570e-14,2.326672438982385028e-17
1.338548070329675829e+04,3.386663124599461636e-14,1.958444294674223244e-17
1.343189121524423535e+04,3.369274401506125205e-14,2.722008495280564918e-17
1.347830172719171242e+04,3.331217625543148715e-14,2.239266449857194824e-17
1.352471223913919312e+04,3.310355453607547976e-14,1.757011795126552826e-17
1.357112275108667018e+04,3.266138374107836334e-14,2.565740744060743178e-17
1.361753326303414724e+04,3.278070777353074947e-14,2.399854559851775616e-17
1.366394377498162794e+04,3.286105430924795621e-14,1.949696842895344691e-17
1.371035428692910500e+04,3.302350195039770889e-14,2.140007669754523572e-17
1.375676479887658388e+04,3.289439189559804936e-14,2.394575600073210377e-17
1.380317531082406276e+04,3.209725864379359886e-14,2.810641558753365569e-17
1.384958582277153982e+04,3.220380431439927770e-14,1.785564422734362931e-17
1.389599633471901871e+04,3.187076979413767270e-14,2.912648170273625000e-17
1.394240684666649759e+04,3.137781432057627568e-14,1.638606641328307330e-17
1.398881735861397465e+04,3.094519150587822028e-14,1.657542817778215312e-17
1.403522787056145353e+04,3.038143693651199379e-14,1.864845096204298518e-17
1.408163838250893241e+04,3.060733930958830554e-14,2.281562248230962736e-17
1.412804889445640947e+04,3.014317465009716186e-14,2.149939556695282180e-17
1.417445940640388835e+04,2.974638980565011783e-14,2.680498049080100032e-17
1.422086991835136723e+04,2.964813292838666456e-14,2.555163750235913617e-17
1.426728043029884429e+04,2.963989481503149886e-14,1.804421668739338755e-17
1.431369094224632317e+04,2.927005203388087659e-14,2.220726431294016539e-17
1.436010145419380206e+04,2.924457435779792973e-14,1.776666980817512690e-17
1.440651196614127912e+04,2.950599085601710232e-14,2.296168794183305744e-17
1.445292247808875800e+04,2.939375833725736108e-14,2.029659010422509992e-17
1.449933299003623688e+04,2.932992146860491809e-14,2.027107531867668358e-17
1.454574350198371394e+04,2.929504785198975235e-14,1.773553349037047116e-17
1.459215401393119282e+04,2.916756554531024872e-14,2.560812840144664345e-17
1.463856452587867170e+04,2.893473084795950848e-14,1.946228728281272994e-17
1.468497503782614876e+04,2.867080246651967972e-14,2.403807544393343103e-17
1.473138554977362946e+04,2.836307844569151751e-14,1.762127179672813865e-17
1.477779606172110653e+04,2.855482814375630372e-14,2.014094736862242187e-17
1.482420657366858359e+04,2.778967427699921356e-14,1.488938466848718258e-17
1.487061708561606429e+04,2.821194713251066516e-14,2.353931823899191903e-17
1.491702759756354135e+04,2.826574726763502610e-14,2.776814126789939075e-17
1.496343810951102023e+04,2.827796494971939822e-14,2.058168275611576510e-17
1.500984862145849911e+04,2.817804374180104986e-14,1.867559789320759485e-17
1.505625913340597617e+04,2.792515755348372967e-14,1.720065084548153019e-17
1.510266964535345505e+04,2.800960198134083738e-14,2.070477683011462387e-17
1.514908015730093393e+04,2.805281634991857734e-14,1.955104273066148834e-17
1.519549066924841100e+04,2.787560056181360098e-14,2.230253970761898714e-17
1.524190118119588988e+04,2.796027753993924713e-14,2.171880671582313873e-17
1.528831169314336876e+04,2.787066822463351185e-14,1.845756259813453092e-17
1.533472220509084582e+04,2.770413078272631182e-14,1.654455468125947799e-17
1.538113271703832470e+04,2.782298197625427817e-14,1.883197931729621788e-17
1.542754322898580358e+04,2.768780864052117516e-14,1.560202101074461642e-17
1.547395374093328064e+04,2.776634188813811977e-14,2.499895718983037141e-17
1.552036425288075952e+04,2.749842192905866934e-14,2.359891145876516334e-17
1.556677476482823840e+04,2.765100394598528642e-14,2.395133926492957118e-17
1.561318527677571547e+04,2.770699300087311880e-14,1.699603782122780342e-17
1.565959578872319435e+04,2.784826509250832298e-14,2.270456587988376124e-17
1.570600630067067323e+04,2.771479741365376577e-14,1.739501189359926752e-17
1.575241681261815029e+04,2.756231817838085401e-14,2.127751759337795315e-17
1.579882732456562917e+04,2.735132636022355936e-14,1.763914994770304315e-17
1.584523783651310805e+04,2.760514608223285977e-14,2.234799758604015191e-17
1.589164834846058511e+04,2.759864499558511294e-14,2.020995538765871801e-17
1.593805886040806581e+04,2.749503161974240646e-14,1.445100714338748043e-17
1.598446937235554287e+04,2.765349817794715252e-14,1.904637657455613521e-17
1.603087988430301994e+04,2.754941905210065974e-14,2.025758910689064028e-17
1.607729039625050063e+04,2.719538823167396191e-14,2.429736981301391827e-17
1.612370090819797770e+04,2.696216738479981209e-14,1.988725764256076307e-17
1.617011142014545658e+04,2.661359567337702596e-14,1.670782607960283171e-17
