Wavelength,Flux,FluxErr
1.141180216452424247e+04,3.017587617721535212e-13,4.420470272831993761e-16
1.145822707570674720e+04,3.076660819006585334e-13,2.969771749723424496e-16
1.150465198688925193e+04,3.091491407369669124e-13,1.921987602293480688e-16
1.155107689807175484e+04,3.081570756929044699e-13,1.507549347925195320e-16
1.159750180925425957e+04,3.140135004780991282e-13,1.655515540724528256e-16
1.164392672043676430e+04,3.112742455375046099e-13,7.983432920663096860e-17
1.169035163161926903e+04,3.065004677511015841e-13,1.026848280728849076e-16
1.173677654280177376e+04,3.043348133907674746e-13,1.495125076231626640e-16
1.178320145398427667e+04,2.973135862469707364e-13,1.070398544081922214e-16
1.182962636516678140e+04,2.924924451740611429e-13,1.014629440173096109e-16
1.187605127634928613e+04,2.863749415889669176e-13,7.638144752108754017e-17
1.192247618753178904e+04,2.833299547007749659e-13,6.843305965529053905e-17
1.196890109871429377e+04,2.846302583002748537e-13,1.604706461218360164e-16
1.201532600989679850e+04,2.860112459196198957e-13,1.668803348402887997e-16
1.206175092107930323e+04,2.878457016010159233e-13,6.924375506089745508e-17
1.210817583226180795e+04,2.841142971255162677e-13,8.231756544312252874e-17
1.215460074344431087e+04,2.820396356466279957e-13,1.264663256046768309e-16
1.220102565462681559e+04,2.814225312492660423e-13,1.272625540163272610e-16
1.224745056580932032e+04,2.798008434500388963e-13,7.919271361006136618e-17
1.229387547699182323e+04,2.766380396490825798e-13,7.950986547313198309e-17
1.234030038817432796e+04,2.773442273858335199e-13,7.311349179245033462e-17
1.238672529935683269e+04,2.764003539114620769e-13,7.464537490696026286e-17
1.243315021053933742e+04,2.782674436562397272e-13,1.738445933707224481e-16
1.247957512172184215e+04,2.770041082151957252e-13,1.072168035146378919e-16
1.252600003290434506e+04,2.771592018874216801e-13,5.312190727510097850e-17
1.257242494408684979e+04,2.763097019340357052e-13,9.143297332971099082e-17
1.261884985526935452e+04,2.775781983662889931e-13,8.605980873366366153e-17
1.266527476645185743e+04,2.763697060265722711e-13,5.380779226217056214e-17
1.271169967763436216e+04,2.727312144829105419e-13,8.430321934918489306e-17
1.275812458881686689e+04,2.690815591734508017e-13,6.966496916747618550e-17
1.280454949999937162e+04,2.642648376051894570e-13,6.222232338262571780e-17
1.285097441118187635e+04,2.634835603341830570e-13,1.239509965985492085e-16
1.289739932236437926e+04,2.600417518576144267e-13,5.392767605433457844e-17
1.294382423354688399e+04,2.537035241503108100e-13,1.188791939884661862e-16
