Wavelength,Flux,FluxErr
1.192768586811506975e+04,5.118710035012720281e-14,2.940956683032543405e-16
1.194760835077495176e+04,6.058750928162936145e-14,3.328713535777640307e-16
1.196753083343483377e+04,7.465101199986784703e-14,4.401361565642756675e-16
1.198745331609471577e+04,9.985024803613315345e-14,5.836542602252563226e-16
1.200737579875459778e+04,1.414962570458301569e-13,1.034608786685650293e-15
1.202729828141448161e+04,1.940120175713718602e-13,1.135672649907858175e-15
1.204722076407436180e+04,2.364437781562261794e-13,1.195262064870372250e-15
1.206714324673424562e+04,2.796150378692538869e-13,1.497448678110623057e-15
1.208706572939412581e+04,3.601854861684783442e-13,2.360846099664406744e-15
1.210698821205400964e+04,5.140910253936599888e-13,3.960370816444500511e-15
1.212691069471389164e+04,7.416156630829954666e-13,4.768489641504328135e-15
1.214683317737377365e+04,9.843130978845137002e-13,4.456367572391552448e-15
1.216675566003365566e+04,1.150400970416905430e-12,4.121971154325095567e-15
1.218667814269353767e+04,1.276531312285948199e-12,3.917489474932468554e-15
1.220660062535341967e+04,1.438177342936310265e-12,4.123865182775616339e-15
1.222652310801330168e+04,1.679555427863368640e-12,4.426453975708702428e-15
1.224644559067318369e+04,1.894850201501960329e-12,4.195627473894479640e-15
1.226636807333306569e+04,2.018126736555243559e-12,2.338763742398764179e-15
1.228629055599294952e+04,2.069774880121456412e-12,1.631565093701165467e-15
1.230621303865282971e+04,2.104152309570468974e-12,1.824518307848236950e-15
1.232613552131271354e+04,2.129422612667517727e-12,1.800258185818781730e-15
1.234605800397259372e+04,2.125115724576536530e-12,1.602450741131869165e-15
1.236598048663247755e+04,2.092155193011595593e-12,2.438850275933732182e-15
1.238590296929235956e+04,2.155503652116261162e-12,1.580144995831673336e-15
1.240582545195224156e+04,2.168828614105665980e-12,2.173298008161539541e-15
1.242574793461212357e+04,2.194565215408508873e-12,1.747839315737748776e-15
1.244567041727200558e+04,2.183452873270051102e-12,1.686006191933639732e-15
1.246559289993188941e+04,2.188633532248290227e-12,1.559178404877600654e-15
1.248551538259176959e+04,2.191051721023176759e-12,1.356279268029138072e-15
1.250543786525165342e+04,2.232876576876118043e-12,1.715545163680331673e-15
1.252536034791153361e+04,2.283918652871821094e-12,2.175558585277551295e-15
1.254528283057141743e+04,2.287903907992197071e-12,1.903592694411314268e-15
1.256520531323129944e+04,2.288559463731887398e-12,1.644504348901986089e-15
1.258512779589118145e+04,2.301954947500345745e-12,2.072046872562628442e-15
1.260505027855106346e+04,2.327416945091271187e-12,1.874780801902211776e-15
1.262497276121094546e+04,2.322759099264384379e-12,1.481609615506693543e-15
1.264489524387082929e+04,2.286772251632685342e-12,1.151708680827856838e-15
1.266481772653070948e+04,2.344675005072013025e-12,1.849271458861028726e-15
1.268474020919059330e+04,2.354968685093512344e-12,1.514415435542248686e-15
1.270466269185047349e+04,2.361671749385390036e-12,1.059884045455242989e-15
1.272458517451035732e+04,2.355870711621692259e-12,1.588153223526551985e-15
1.274450765717023751e+04,2.385925907730302282e-12,1.780969302517462574e-15
1.276443013983012133e+04,2.373159680773871502e-12,1.615181135801376914e-15
1.278435262249000152e+04,2.372158130876364570e-12,1.647449033616337533e-15
1.280427510514988535e+04,2.380868060568857825e-12,1.753159113235241671e-15
1.282419758780976736e+04,2.366463774910869829e-12,1.731607673743169622e-15
1.284412007046964936e+04,2.359500184896394395e-12,1.471940790595938332e-15
1.286404255312953137e+04,2.365170184544711283e-12,1.763760333069609469e-15
1.288396503578941338e+04,2.347675003953179643e-12,1.762665596871042293e-15
1.290388751844929720e+04,2.330407871618452080e-12,2.063152819101071594e-15
